GEOID,NAME,Median_age,Total_population,Renters_occupied_percentage,Bachelors_percentage,Highschool_graduate_percentage,Below_highschool_percentage,White_alone_percentage,Black_or_African_American_percentage,Hispanic_or_Latino_percentage,American_Indian_and_Alaska_Native_percentage,Asian_percentage,Native_Hawaiian_and_other_Pacific_Island_percentage,Some_other_race_alone_percentage,Two_or_more_races_percentage,White_alone_not_hispanic_or_latino_percentage,Male_female_ratio,Areaname,Land_Area,popul_density
4021,"Pinal County, Arizona",39.8,447559,24.89961959,9.773460035,21.10179887,9.006186894,76.75926526,4.502423144,30.47218356,4.74261494,1.645816529,0.350344871,5.103908088,6.895627169,30.47218356,1.080344153,"Pinal, AZ",5365.61,83.41251041
4023,"Santa Cruz County, Arizona",37.2,46594,30.37611443,8.350860626,17.50869211,14.09838177,78.16457055,0.854187234,83.25535477,0.626690132,0.429239816,0,9.290895823,10.63441645,83.25535477,0.928719265,"Santa Cruz, AZ",1236.92,37.66937231
4025,"Yavapai County, Arizona",54.1,232396,27.88458125,11.59529424,20.21850634,6.303034476,89.30833577,0.678583108,14.67753318,1.359317716,1.022823112,0.061102601,3.468218042,4.101619649,14.67753318,0.954599359,"Yavapai, AZ",8123.5,28.60786607
4027,"Yuma County, Arizona",34.8,211931,30.86006032,6.404914807,16.93334151,16.17507585,69.39003732,2.175708131,64.06755029,1.464627638,1.195672176,0.06417183,14.88031482,10.82946808,64.06755029,1.063713557,"Yuma, AZ",5513.99,38.43514406
5001,"Arkansas County, Arkansas",41,17761,33.71203339,7.493947413,29.93637746,9.746072856,71.32481279,25.11682901,3.366927538,0.574291988,0.056303136,0,0.681267947,2.24649513,3.366927538,0.917413365,"Arkansas, AR",988.77,17.96272136
5003,"Ashley County, Arkansas",42.3,20000,20.46673135,6.205,33.03,10.095,72.2,24.885,5.61,0.04,0.17,0.46,1.11,1.135,5.61,0.934048931,"Ashley, AR",925.35,21.61344356
5005,"Baxter County, Arkansas",52.3,41673,24.34369877,9.053823819,26.99109735,8.631488014,94.94876779,0.189571185,2.423631608,0.499124133,0.412737264,0.040793799,0.859069421,3.04993641,2.423631608,0.944428891,"Baxter, AR",554.28,75.18402252
5007,"Benton County, Arkansas",35.5,273510,31.04880698,15.17896969,18.93934408,6.840334905,81.96994625,1.556433037,16.75514606,1.202515447,3.979379182,0.667617272,2.877408504,7.746700303,16.75514606,0.990437516,"Benton, AR",847.36,322.7789841
5009,"Boone County, Arkansas",42.9,37525,26.14864127,7.930712858,24.06928714,8.237175217,95.83744171,0.213191206,2.56095936,0.668887408,0.73017988,0,0.274483678,2.275816123,2.56095936,0.972819515,"Boone, AR",590.23,63.5769107
5011,"Bradley County, Arkansas",40.3,10805,31.54978024,7.043035632,29.79176307,11.60573808,66.84868117,27.52429431,15.3817677,3.304025914,0.064784822,0,0.564553447,1.693660342,15.3817677,0.894616868,"Bradley, AR",649.23,16.64279223
5013,"Calhoun County, Arkansas",45.3,5160,16.37053304,4.108527132,33.15891473,11.7248062,74.41860465,22.15116279,4.186046512,0,0,0.290697674,0.174418605,2.965116279,4.186046512,1.000775494,"Calhoun, AR",628.58,8.208978968
5015,"Carroll County, Arkansas",44.8,28062,24.90611007,9.924452997,25.44366047,9.682132421,89.29869575,0.894448008,15.09871,1.204475804,1.368398546,0.987099993,1.699807569,4.547074335,15.09871,0.992473729,"Carroll, AR",630.09,44.53649479
5017,"Chicot County, Arkansas",43.4,10433,37.1767921,7.102463337,26.4257644,15.23051855,42.56685517,53.78127097,5.741397489,0.153359532,0.603853158,0,0.651778012,2.242883159,5.741397489,0.981200152,"Chicot, AR",644.3,16.19276734
5019,"Clark County, Arkansas",32.6,22341,36.6330103,9.641466362,18.99198783,6.454500694,69.97896245,24.20661564,4.829685332,0.196947317,0.635602704,0.053712905,2.976590126,1.951568864,4.829685332,0.90071465,"Clark, AR",866.07,25.79583636
5021,"Clay County, Arkansas",42.7,14710,35.45094772,5.105370496,29.47654657,11.70632223,95.53365058,0.48946295,2.209381373,0.387491502,0.027192386,0,1.414004079,2.148198504,2.209381373,0.968683084,"Clay, AR",639.47,23.00342471
5023,"Cleburne County, Arkansas",49.5,25063,22.85062342,7.768423573,30.47919244,10.03870247,96.07389379,0.905717592,2.417906875,0.885767865,0.331165463,0,0.027929617,1.775525675,2.417906875,0.99752929,"Cleburne, AR",553.69,45.26540122
5025,"Cleveland County, Arkansas",42.5,8063,18.92884274,8.036710902,32.86617884,7.453801315,84.42267146,13.48133449,0,0.285253628,0,0,0,1.810740419,0,0.902548372,"Cleveland, AR",597.78,13.48823982
5027,"Columbia County, Arkansas",35.5,23620,29.33876644,8.018628281,25.78746825,8.15834039,61.01608806,36.16426757,2.751905165,0.232853514,0.812870449,0,0.901778154,0.872142252,2.751905165,0.925334203,"Columbia, AR",766.05,30.83349651
5029,"Conway County, Arkansas",42.7,20895,27.40794928,9.356305336,28.71978942,9.356305336,85.21177315,10.10289543,4.039243838,0.430725054,0.488155061,0,0.014357502,3.752093802,4.039243838,0.972156678,"Conway, AR",552.25,37.83612494
5031,"Craighead County, Arkansas",34.4,109081,40.44403578,10.76172752,21.66005079,6.790366792,77.63588526,15.21896572,5.137466653,0.196184487,1.32928741,0.0055005,2.010432614,3.603744007,5.137466653,0.953561259,"Craighead, AR",707.21,154.2413145
5033,"Crawford County, Arkansas",39.2,63118,23.71320852,8.73918692,23.6271745,10.46452676,87.71982636,1.595424443,7.964447543,1.947146614,1.631864128,0.044361355,2.953198771,4.108178333,7.964447543,0.971698113,"Crawford, AR",593.09,106.4222968
5035,"Crittenden County, Arkansas",35.3,48381,42.80227475,7.46780761,21.91356111,10.38424175,42.69237924,48.59758996,2.709741427,0.179822658,0.746160683,0.045472396,0.20669271,7.531882351,2.709741427,0.907467276,"Crittenden, AR",609.76,79.3443322
5037,"Cross County, Arkansas",40.7,16576,30.78495756,5.652750965,27.81129344,12.83180502,73.79343629,17.79078185,2.05719112,0.193050193,0.04222973,0,0.060328185,8.120173745,2.05719112,0.929236499,"Cross, AR",616.38,26.89250138
5039,"Dallas County, Arkansas",45.1,7114,28.47640165,6.40989598,32.06353669,9.052572392,53.89373067,43.05594602,1.644644363,0.506044419,0,0.393590104,0.49198763,1.658701153,1.644644363,0.944247062,"Dallas, AR",667.39,10.65943451
5041,"Desha County, Arkansas",40.8,11538,38.3857219,6.968278731,30.17854047,13.32119951,48.80395216,47.41723002,6.361587797,0.346680534,0.398682614,0,1.525394349,1.508060322,6.361587797,0.851709196,"Desha, AR",768.15,15.02050381
5043,"Drew County, Arkansas",37.3,18263,31.65248019,9.527459892,23.53939659,8.481629524,68.47724908,28.46191754,3.575535235,0.016426655,0.027377758,0,1.133439194,1.883589772,3.575535235,0.947637837,"Drew, AR",828.36,22.04717756
5045,"Faulkner County, Arkansas",33.3,124800,34.66152239,12.32692308,18.99839744,4.919871795,81.72435897,11.50400641,4.16025641,0.362980769,1.149038462,0.133814103,1.867788462,3.258012821,4.16025641,0.94595606,"Faulkner, AR",647.88,192.6282645
5047,"Franklin County, Arkansas",41.8,17785,28.54122622,5.948833286,28.99072252,9.530503233,93.18526848,0.98397526,3.193702558,1.613719426,0.747821198,0.331740231,0.961484397,2.175991004,3.193702558,0.989373602,"Franklin, AR",608.86,29.2103275
5049,"Fulton County, Arkansas",48.7,12301,17.25977165,5.68246484,26.84334607,11.36492968,94.6508414,0.333306235,0.625965369,0.910495082,0.130070726,0.21136493,0.073164783,3.690756849,0.625965369,0.960006373,"Fulton, AR",618.19,19.89841311
5051,"Garland County, Arkansas",45.1,99043,31.99808307,11.0436881,22.64470987,7.727956544,85.00853165,8.354956938,5.754066416,0.983411246,0.817826601,0.039376836,1.795179871,3.00071686,5.754066416,0.920368396,"Garland, AR",677.78,146.1285373
5053,"Grant County, Arkansas",40.1,18229,22.19555754,9.923747874,27.67019584,6.879148609,93.92725876,2.627681167,2.880026332,0.109715289,0,0.159087169,0.433375391,2.742882221,2.880026332,0.982274902,"Grant, AR",631.81,28.8520283
5055,"Greene County, Arkansas",37.7,45197,32.34187259,7.834590791,29.83162599,7.3832334,93.64338341,2.314312897,2.889572317,0.276567029,0.373918623,0.046463261,0.732349492,2.613005288,2.889572317,0.959124404,"Greene, AR",577.7,78.23610871
5057,"Hempstead County, Arkansas",40.8,21695,31.45772734,6.734270569,25.49896289,10.58769302,56.4738419,30.10371053,12.85549666,0.548513482,0.129061996,0.336483061,9.910117539,2.498271491,12.85549666,0.859040274,"Hempstead, AR",727.52,29.82048603
5059,"Hot Spring County, Arkansas",40.9,33667,19.73874714,7.17913684,27.56111326,8.988029821,84.62292453,11.27810616,3.525707666,0.282175424,0.231680874,0.017821606,0.956426174,2.610865239,3.525707666,1.103661585,"Hot Spring, AR",615.2,54.72529259
5061,"Howard County, Arkansas",39.6,13267,30.66738928,6.783749152,26.44154669,9.240973845,66.32999171,20.51707244,12.66299842,0.429637446,0.874349891,0.128137484,9.180673852,2.540137182,12.66299842,0.911946966,"Howard, AR",588.55,22.54184012
5063,"Independence County, Arkansas",39.4,37585,26.23023578,8.436876413,24.79712651,9.690035919,89.81774644,1.912997206,6.622322735,0.276706133,0.811493947,0,3.184781163,3.99627511,6.622322735,0.965434294,"Independence, AR",763.95,49.19824596
5065,"Izard County, Arkansas",48,13596,22.88698187,7.612533098,27.18446602,13.70255958,90.24713151,1.044424831,2.397764048,0.823771698,0,0,0.279493969,7.605177994,2.397764048,1.108560794,"Izard, AR",580.58,23.41796135
5067,"Jackson County, Arkansas",40,16908,28.62382733,5.234208659,31.14502011,12.05938018,76.9399101,11.52708777,2.963094393,0.088715401,0.053229241,0.03548616,0.236574403,11.11899692,2.963094393,0.981019332,"Jackson, AR",633.94,26.67129381
5069,"Jefferson County, Arkansas",39.5,68123,38.08436368,8.057484256,27.21841375,8.536030416,39.25106058,55.78145413,2.175476711,0.292118668,0.984983045,0.525520015,1.075994892,2.088868664,2.175476711,0.976011603,"Jefferson, AR",870.75,78.23485501
5071,"Johnson County, Arkansas",38.4,26475,24.52919021,6.938621341,27.31255902,13.2917847,88.9707271,1.55618508,13.97544854,0.177525968,2.251180359,0.162417375,2.028328612,4.853635505,13.97544854,0.96460374,"Johnson, AR",659.8,40.1257957
5073,"Lafayette County, Arkansas",48,6728,21.46780592,7.847800238,30.67776457,15.17538644,59.85434007,35.76099881,2.942925089,0.297265161,0.743162901,0,1.664684899,1.679548157,2.942925089,1.005963029,"Lafayette, AR",528.27,12.73591156
5075,"Lawrence County, Arkansas",40.4,16511,29.50550145,6.644055478,25.54054873,11.16831203,94.7005027,1.405123857,1.623160317,0.272545576,0.066622252,0.012113137,0.242262734,3.30082975,1.623160317,0.997459473,"Lawrence, AR",587.61,28.09856878
5077,"Lee County, Arkansas",42.3,8963,43.3250757,5.098739261,33.0915988,15.89869463,42.63081558,55.71795158,2.733459779,0.345866339,0.066941872,0,0.569005913,0.669418721,2.733459779,1.316020672,"Lee, AR",602.62,14.87338621
5079,"Lincoln County, Arkansas",38.7,13278,20.95984329,4.360596475,35.80358488,15.54450972,65.8457599,30.2455189,4.089471306,0.549781594,0,0,2.236782648,1.122156951,4.089471306,1.759925171,"Lincoln, AR",561.52,23.64653084
5081,"Little River County, Arkansas",42.8,12345,22.2415507,7.087889834,30.81409478,7.25799919,74.56460105,19.29526124,3.685702714,1.077359255,0.332118267,0,1.879303362,2.851356825,3.685702714,0.911286577,"Little River, AR",532.25,23.19398779
5083,"Logan County, Arkansas",43,21619,23.95330889,5.860585596,31.01901106,9.468523058,89.8515195,1.484805033,3.062121282,0.809473149,1.591192932,0,0.864979879,5.398029511,3.062121282,0.970738377,"Logan, AR",708.13,30.529705
5085,"Lonoke County, Arkansas",36.7,73163,28.47392198,9.51573883,25.02084387,6.749313177,88.19895302,5.536951738,4.554214562,0.478383883,1.003239342,0.214589342,1.159055807,3.408826866,4.554214562,0.96579612,"Lonoke, AR",770.73,94.9268875
5087,"Madison County, Arkansas",41,16393,19.80896491,5.093637528,34.185323,10.79729153,92.4296956,0.1037028,5.825657293,0.805221741,0.768620753,0.6222168,1.409138047,3.861404258,5.825657293,1.032862103,"Madison, AR",834.26,19.64974948
5089,"Marion County, Arkansas",52.1,16586,20.69304497,8.223803208,26.43193054,10.65959243,95.74942723,0.687326661,2.363439045,1.030989992,0.578801399,0,0.072350175,1.881104546,2.363439045,0.938975918,"Marion, AR",597.01,27.7817792
5091,"Miller County, Arkansas",39.7,43515,31.77401943,7.634149144,23.557394,9.75295875,69.6403539,25.03274733,3.444789153,1.323681489,0.289555326,0.096518442,1.654601861,1.962541652,3.444789153,0.966690771,"Miller, AR",625.58,69.55944883
5093,"Mississippi County, Arkansas",36.8,41396,40.81383165,6.536863465,25.25606339,11.69195091,60.23045705,34.9937192,4.360324669,0.07247077,0.471060006,0.082133539,1.178857861,2.971301575,4.360324669,0.956517629,"Mississippi, AR",900.57,45.96644347
5095,"Monroe County, Arkansas",46,6879,38.04106958,6.716092455,30.74574793,15.17662451,54.51373746,42.25904928,1.090274749,0.683238843,0.232591947,0,0.450646896,1.860735572,1.090274749,0.919899526,"Monroe, AR",607.12,11.33054421
5097,"Montgomery County, Arkansas",50.6,8964,18.08608059,7.195448461,25.39045069,12.72869255,92.15751896,0.345827755,4.306113342,1.093261937,0.379294958,0,3.045515395,2.978580991,4.306113342,0.997326203,"Montgomery, AR",779.88,11.49407601
5099,"Nevada County, Arkansas",44.6,8249,26.74635786,5.394593284,34.05261244,7.261486241,62.55303673,34.81634137,0.012122682,0.254576312,0.060613408,0.012122682,0,2.303309492,0.012122682,1.006567745,"Nevada, AR",617.84,13.3513531
5101,"Newton County, Arkansas",49.1,7753,15.12329486,7.855023862,27.21527151,10.17670579,93.11234361,0.038694699,0.928672772,1.741261447,0.103185864,0.43853992,0.735199278,3.830775184,0.928672772,0.976797552,"Newton, AR",820.9,9.444512121
5103,"Ouachita County, Arkansas",44.4,23597,27.70179324,6.153324575,28.23240242,9.607153452,56.33343222,42.63677586,2.40284782,0,0.042378268,0,0.165275247,0.822138407,2.40284782,0.896255223,"Ouachita, AR",732.78,32.20202516
5105,"Perry County, Arkansas",44,10342,23.33366544,9.243859988,29.69444982,7.609746664,92.44826919,2.813769097,3.065171147,0.174047573,0.058015858,0,1.614774705,2.891123574,3.065171147,1.053206274,"Perry, AR",551.4,18.75589409
5107,"Phillips County, Arkansas",39.5,18151,54.3510241,6.958294309,20.52779461,12.12054432,35.17712523,63.4896149,1.955815107,0.049584045,0,0,0.291994931,0.991680899,1.955815107,0.886210122,"Phillips, AR",695.66,26.09176897
5109,"Pike County, Arkansas",43.7,10714,21.91021968,8.297554601,25.93802501,10.48161284,88.91170431,3.808101549,6.524173978,0.448011947,0.196005227,0,3.584095576,3.052081389,6.524173978,0.972385862,"Pike, AR",600.62,17.83823383
5111,"Poinsett County, Arkansas",39.9,23747,35.18566494,5.647029098,30.55543858,13.14692382,87.05099592,3.739419716,3.208826378,0.075799048,0.046321641,0,1.12435255,7.96311113,3.208826378,0.952717704,"Poinsett, AR",758.39,31.31238545
5113,"Polk County, Arkansas",44.4,19999,25.44819204,6.850342517,25.34126706,10.37551878,90.26451323,0.520026001,6.555327766,1.595079754,0.305015251,0.10500525,3.510175509,3.700185009,6.555327766,0.950741319,"Polk, AR",857.68,23.31755433
5115,"Pope County, Arkansas",35.6,63926,28.24648193,10.60444889,21.69852642,9.711228608,89.3939868,2.723461502,9.201263961,0.528736351,1.116916435,0,2.720332885,3.516566029,9.201263961,0.974304333,"Pope, AR",812.55,78.67331241
5117,"Prairie County, Arkansas",46,8138,25.43571609,8.048660605,28.33620054,10.24821824,85.86876382,11.62447776,1.830916687,0.122880315,0.17203244,0,0.491521258,1.720324404,1.830916687,0.967125937,"Prairie, AR",647.96,12.55941725
5119,"Pulaski County, Arkansas",37.4,393078,39.29371904,14.36992149,17.70590061,5.913330179,54.58433186,37.0397224,6.16010054,0.351838566,2.19167697,0.067671047,2.439719343,3.325039814,6.16010054,0.911690611,"Pulaski, AR",759.76,517.3712751
5121,"Randolph County, Arkansas",40,17934,27.1037182,6.111296978,24.90241998,10.70034571,93.44819895,0.920040147,2.202520352,0.345712055,0.323408052,0.618936099,0.75276012,3.590944575,2.202520352,1.008961577,"Randolph, AR",652.19,27.49812171
5123,"St. Francis County, Arkansas",38.7,25477,43.94319894,4.466773953,25.64273659,13.12163913,40.18134003,52.87121718,5.322447698,0.459237744,0.667268517,0.160929466,2.03713153,3.622875535,5.322447698,1.271487161,"St. Francis, AR",634.77,40.13579722
5125,"Saline County, Arkansas",39.6,120990,19.92601851,12.90519878,21.50756261,6.056698901,87.03611869,7.664269774,4.973138276,0.280188445,1.201752211,0.090916605,1.031490206,2.695264071,4.973138276,0.956753784,"Saline, AR",723.6,167.2056385
5127,"Scott County, Arkansas",41.2,10269,26.73207849,5.813613789,28.24033499,14.21754796,86.99970786,2.161846334,7.868341611,0.360307722,1.373064563,0,4.460025319,4.645048203,7.868341611,1.112962963,"Scott, AR",892.32,11.50820334
5129,"Searcy County, Arkansas",48.4,7898,22.52725601,5.748290707,29.96961256,13.86426944,90.88376804,0.519118764,2.646239554,3.329956951,0.354520132,0,0.113952899,4.798683211,2.646239554,0.999493671,"Searcy, AR",666.1,11.85707852
5131,"Sebastian County, Arkansas",37.9,127670,39.09022865,10.06736117,19.74543746,10.58666876,72.05843189,6.195660688,14.40980653,1.052714028,4.541395786,0.018798465,9.794000157,6.338998982,14.40980653,0.957528366,"Sebastian, AR",531.91,240.0218082
5133,"Sevier County, Arkansas",35.2,16947,32.45519067,5.351979701,22.84180091,15.19442969,61.9755709,4.637989025,33.55166106,2.678940225,0.48386145,0.507464448,27.18475246,2.531421491,33.55166106,1.027395621,"Sevier, AR",565.13,29.98779042
5135,"Sharp County, Arkansas",47.9,17217,22.75097784,5.076377998,29.27920079,12.02880874,93.80263693,1.022245455,2.392983679,0.168438172,0.017424638,0,0.307835279,4.681419527,2.392983679,0.963393774,"Sharp, AR",604.44,28.4842168
5137,"Stone County, Arkansas",50,12582,20.71874746,6.922587824,25.16293117,15.21220792,94.06294707,0.095374344,1.947226196,0.357653791,0.50866317,0,0.715307582,4.260054045,1.947226196,0.974886203,"Stone, AR",606.41,20.74833858
5139,"Union County, Arkansas",41.3,39089,25.40889075,9.800711198,23.54370795,9.240451278,64.12034076,32.95812121,4.019033488,0.731663639,0.772595871,0,0.429788432,0.987490087,4.019033488,0.928987367,"Union, AR",1039.21,37.61414921
5141,"Van Buren County, Arkansas",48.6,16578,18.9192516,6.876583424,30.4922186,11.23175293,94.39015563,0.621305344,3.245264809,1.278803233,0.132705996,0.08444927,0.83846061,2.654119918,3.245264809,0.974511672,"Van Buren, AR",708.14,23.41062502
5143,"Washington County, Arkansas",32.2,236198,43.10519173,11.79476541,16.20081457,8.832843631,75.15813004,3.420858771,16.8917603,0.812030585,2.651165548,2.643121449,9.19736831,6.117325295,16.8917603,1.001966385,"Washington, AR",941.97,250.7489623
5145,"White County, Arkansas",37.1,78725,30.3241524,7.954271197,26.29279136,9.247380121,90.93553509,4.279453795,4.442045094,0.45220705,0.795173071,0,0.800254049,2.737376945,4.442045094,0.957748931,"White, AR",1035.08,76.05692314
5147,"Woodruff County, Arkansas",46.1,6477,29.0741915,6.283773352,30.72410066,12.35139725,69.78539447,29.22649375,0.231588698,0.015439247,0,0,0,0.972672534,0.231588698,0.865495392,"Woodruff, AR",586.79,11.03802042
5149,"Yell County, Arkansas",40,21425,26.40430542,6.011668611,26.90315053,14.74445741,77.80163361,2.091015169,20.52275379,0.3873979,1.218203034,0,16.87281214,1.628938156,20.52275379,1.023708322,"Yell, AR",929.98,23.03812985
